Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R3673,5,2017-11-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I2684, best foundation ever,P1R3684,5,2017-11-03 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R3942,5,2017-08-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4001,5,2017-07-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4178,5,2017-05-20 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I2684, best foundation ever,P1R4205,5,2017-05-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I2684, best foundation ever,P1R4265,5,2017-04-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I2684, best foundation ever,P1R4339,4,2017-03-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I4174, very good foundation,P1R4382,5,2017-02-27 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4515,5,2017-01-20 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4807,5,2016-11-03 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4853,5,2016-10-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I2684, best foundation ever,P1R4889,5,2016-10-07 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4942,5,2016-09-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R4958,5,2016-09-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R5095,5,2016-08-01 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I4322, great for teenagers,P1R5163,5,2016-07-07 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R5280,5,2016-05-31 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R5282,5,2016-05-29 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R5299,5,2016-05-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I4337, best liquid foundation,P1R5446,5,2016-04-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I4346, enjoy this foundation,P1R5709,4,2016-01-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I13,good foundat,77,77,4.85714285714286,4.85714285714286,P4L4I1019, best foundation,P1R5977,5,2015-11-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R173,3,2022-03-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I79,i love this foundation!!!,P1R181,5,2022-03-05 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R193,5,2022-02-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R393,5,2021-07-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I253,i love this foundation,P1R568,5,2021-03-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R611,5,2021-01-28 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R674,5,2020-11-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I76,love this foundation,P1R992,5,2020-04-27 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1014, LOVE THIS FOUNDATION,P1R56,5,2022-08-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R305,5,2021-10-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R390,4,2021-07-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R408,5,2021-06-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1030, I love the foundation,P1R472,4,2021-04-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R718,5,2020-10-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R805,5,2020-08-02 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4119, i love this foundation,P1R925,5,2020-05-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4120, love that this foundation,P1R957,5,2020-05-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R1335,5,2019-12-10 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4150, LOVE this foundation.,P1R1577,5,2019-08-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I3650, love a foundation,P1R1638,5,2019-07-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4162, in love with this foundation,P1R1794,5,2019-05-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4205, loveeee this foundation,P1R2429,5,2018-10-29 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4216, love love this foundation,P1R2634,5,2018-08-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4218, i’m in love with this foundation,P1R2677,5,2018-08-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R2765,5,2018-07-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4222, Love This Foundation,P1R2810,5,2018-06-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R2857,5,2018-06-03 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R2895,4,2018-05-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4231, loved this foundation,P1R2964,5,2018-05-04 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4216, love love this foundation,P1R3005,5,2018-04-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R3103,5,2018-04-05 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R3179,5,2018-03-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4250, love love love this foundation,P1R3362,5,2018-01-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R3403,4,2018-01-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4254, love this foundation.,P1R3425,5,2018-01-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R3934,5,2017-08-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R3986,5,2017-07-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4076,5,2017-06-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4153,4,2017-05-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4167,5,2017-05-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4287, in LOVE with this foundation,P1R4301,5,2017-03-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4400,4,2017-02-24 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4572,5,2017-01-04 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4205, loveeee this foundation,P1R4656,5,2016-12-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4298, freaking love this foundation,P1R4673,5,2016-12-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4299, I love this foundation,P1R4715,4,2016-11-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4250, love love love this foundation,P1R4751,5,2016-11-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4119, i love this foundation,P1R4755,5,2016-11-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I1020, love this foundation,P1R4950,5,2016-09-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4309, LOVE this foundation,P1R4977,5,2016-09-10 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I45,foundat love,51,51,4.82352941176471,4.82352941176471,P4L4I4310, seriously love this foundation,P1R4981,5,2016-09-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I408,it blew my mind!!,P1R791,5,2020-08-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I1025, too legit to quit,P1R436,5,2021-05-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I1026, the best!,P1R440,5,2021-05-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4108, blown away,P1R537,5,2021-03-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4111, the best ever,P1R564,5,2021-03-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4113, truly flawless,P1R616,5,2021-01-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4124, Best. Thing. EVER,P1R1081,5,2020-04-01 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4139, really great,P1R1326,5,2019-12-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4152, sleeping and did not sleep for a whole night,P1R1644,5,2019-07-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4157, like how it blend,P1R1720,4,2019-06-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4159, stands out miles above the rest.,P1R1749,5,2019-05-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4165, omg,P1R1826,5,2019-05-05 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4172, bomb!!,P1R1865,5,2019-04-24 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4188, finally found one,P1R2208,5,2019-01-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4189, looooovvvveeee,P1R2209,5,2019-01-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4215, its so great,P1R2615,5,2018-08-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4217, definitely the best.,P1R2651,5,2018-08-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4220, biggest finesse,P1R2729,5,2018-07-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4221, thankful,P1R2749,4,2018-07-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4244, ooooohhhh myyyy,P1R3208,5,2018-03-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4245, shocked how good it is,P1R3214,5,2018-03-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4255, WHY HAVE I WAITED SO LONG,P1R3429,5,2018-01-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4258, best by far,P1R3451,5,2018-01-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I2192, flawless,P1R3651,5,2017-11-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4281, beats them all,P1R4096,5,2017-06-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I3074, best,P1R4138,5,2017-05-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4288, actually saving,P1R4333,5,2017-03-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I2258, absolutely flawless,P1R4492,5,2017-01-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4297, good stuff,P1R4599,4,2016-12-27 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4303, oh my lord,P1R4766,5,2016-11-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I8,Emotion,517,512,4.88588007736944,4.88671875,P4L3I117,flawless,42,41,4.90243902439024,4.90476190476191,P4L4I4312, takes the cake,P1R5008,5,2016-08-26 00:00:00
